lat,lon,crowding_score,crowding_score_norm,min_distance_to_station_km,top_relieved_stations
51.358695652173914,-0.04710144927536225,0.0,0.0,6.142043132983852,
51.358695652173914,-0.039130434782608636,0.0,0.0,6.2798564290855055,
51.358695652173914,-0.031159420289854967,0.0,0.0,6.462230789253563,
51.358695652173914,-0.023188405797101352,0.0,0.0,6.685520460736399,
51.358695652173914,-0.015217391304347738,0.0,0.0,6.945780583007279,
51.358695652173914,-0.007246376811594124,0.0,0.0,7.239024724417178,
51.358695652173914,0.0007246376811594901,0.0,0.0,7.561416331752912,
51.358695652173914,0.008695652173913104,0.0,0.0,7.909391999074725,
51.358695652173914,0.016666666666666774,0.0,0.0,8.279726653452526,
51.358695652173914,0.024637681159420388,0.0,0.0,8.669555458836951,
51.358695652173914,0.032608695652174,0.0,0.0,9.076366944478611,
51.358695652173914,0.040579710144927617,0.0,0.0,9.497979181989656,
51.358695652173914,0.04855072463768123,0.0,0.0,9.932507571271566,
51.358695652173914,0.0565217391304349,0.0,0.0,10.378329882338015,
51.358695652173914,0.06449275362318851,0.0,0.0,10.834051961953076,
51.358695652173914,0.07246376811594213,0.0,0.0,11.29847595218685,
51.358695652173914,0.08043478260869574,0.0,0.0,11.770571855636632,
51.358695652173914,0.08840579710144936,0.0,0.0,12.237290470399909,
51.358695652173914,0.09637681159420297,0.0,0.0,12.707371591032794,
51.358695652173914,0.10434782608695664,0.0,0.0,13.183897965784789,
51.358695652173914,0.11231884057971026,0.0,0.0,13.666195387526477,
51.358695652173914,0.12028985507246387,0.0,0.0,14.153673904433166,
51.358695652173914,0.12826086956521748,0.0,0.0,14.645816169845544,
51.358695652173914,0.1362318840579711,0.0,0.0,14.759928265711881,
51.358695652173914,0.14420289855072477,0.0,0.0,14.810913648075369,
51.358695652173914,0.15217391304347838,0.0,0.0,14.88226199914317,
51.358695652173914,0.160144927536232,0.0,0.0,14.973682237348502,
51.358695652173914,0.1681159420289856,0.0,0.0,15.08480943400655,
51.358695652173914,0.17608695652173922,0.0,0.0,15.215211793374676,
51.358695652173914,0.18405797101449284,0.0,0.0,15.364398539129672,
51.358695652173914,0.19202898550724645,0.0,0.0,15.531828394049835,
51.358695652173914,0.2,0.0,0.0,15.716918344098591,
51.36304347826087,-0.35,0.0,0.0,11.621713347252674,
51.36304347826087,-0.34202898550724636,0.0,0.0,11.12413945088395,
51.36304347826087,-0.33405797101449275,0.0,0.0,10.618142347299903,
51.36304347826087,-0.3260869565217391,0.0,0.0,10.117085532356272,
51.36304347826087,-0.31811594202898547,0.0,0.0,9.621740847161606,
51.36304347826087,-0.31014492753623185,0.0,0.0,9.133037764392917,
51.36304347826087,-0.30217391304347824,0.0,0.0,8.652101791182037,
51.36304347826087,-0.2942028985507246,0.0,0.0,8.180302979012918,
51.36304347826087,-0.28623188405797095,0.0,0.0,7.719316884937235,
51.36304347826087,-0.27826086956521734,0.0,0.0,7.271200349080357,
51.36304347826087,-0.2702898550724637,0.0,0.0,6.838483819311573,
51.36304347826087,-0.2623188405797101,0.0,0.0,6.424279923367025,
51.36304347826087,-0.2543478260869565,0.0,0.0,6.032403280761845,
51.36304347826087,-0.24637681159420285,0.0,0.0,5.667487223503251,
51.36304347826087,-0.23840579710144924,0.0,0.0,5.335066901614441,
51.36304347826087,-0.2304347826086956,0.0,0.0,5.0415743209189445,
51.36304347826087,-0.22246376811594198,0.0,0.0,4.794164143049208,
51.36304347826087,-0.21449275362318837,0.0,0.0,4.600277542160134,
51.36304347826087,-0.20652173913043473,0.0,0.0,4.466889584272624,
51.36304347826087,-0.19855072463768111,0.0,0.0,4.399506463721837,
51.36304347826087,-0.19057971014492747,0.0,0.0,4.401160888981785,
51.36304347826087,-0.18260869565217386,0.0,0.0,4.471776235125072,
51.36304347826087,-0.17463768115942024,0.0,0.0,4.608183340092522,
51.36304347826087,-0.1666666666666666,0.0,0.0,4.804782008863592,
51.36304347826087,-0.158695652173913,0.0,0.0,5.054553595080649,
51.36304347826087,-0.15072463768115937,0.0,0.0,5.350056013289939,
51.36304347826087,-0.14275362318840573,0.0,0.0,5.684161505073787,
51.36304347826087,-0.13478260869565212,0.0,0.0,6.050478494569835,
51.36304347826087,-0.1268115942028985,0.0,0.0,6.443515599966962,
51.36304347826087,-0.11884057971014486,0.0,0.0,6.654052519978333,
51.36304347826087,-0.11086956521739125,0.0,0.0,6.362494356805289,
51.36304347826087,-0.1028985507246376,0.0,0.0,6.107218912612014,
51.36304347826087,-0.09492753623188399,0.0,0.0,5.892943253995149,
51.36304347826087,-0.08695652173913038,0.0,0.0,5.724273448699718,
51.36304347826087,-0.07898550724637676,0.0,0.0,5.605327986100928,
51.36304347826087,-0.07101449275362309,0.0,0.0,5.53931098238446,
51.36304347826087,-0.06304347826086948,0.0,0.0,5.5281189845714565,
51.36304347826087,-0.055072463768115865,0.0,0.0,5.572082364544949,
51.36304347826087,-0.04710144927536225,0.0,0.0,5.669918276560844,
51.36304347826087,-0.039130434782608636,0.0,0.0,5.8189100054391165,
51.36304347826087,-0.031159420289854967,0.0,0.0,6.015257519226182,
51.36304347826087,-0.023188405797101352,0.0,0.0,6.254502486132927,
51.36304347826087,-0.015217391304347738,0.0,0.0,6.531932990778289,
51.36304347826087,-0.007246376811594124,0.0,0.0,6.842906160514821,
